"2495.0","503.0","Home","27487.840694583483","2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","1.3416407864998738"
"2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","57875.5278815714","2495.0","503.0","Home","1.3416407864998738"
"2495.0","503.0","Home","62928.58575413706","2493.0","513.0","GARY SCIACCA RACING STABLE","6.118823416311341"
"2493.0","513.0","GARY SCIACCA RACING STABLE","68575.4771805306","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","28413.057367964182","2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","1.3416407864998738"
"2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","57420.29801840999","2495.0","503.0","Home","1.3416407864998738"
"2495.0","503.0","Home","27149.90751175044","2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","1.3416407864998738"
"2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","57627.417381939886","2493.0","513.0","T A RACING LLC","5.126402247190518"
"2493.0","513.0","T A RACING LLC","63656.73878315762","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","68963.7398696426","2493.0","513.0","MARK HENNING RACING","6.118823416311341"
"2493.0","513.0","MARK HENNING RACING","73953.02776736868","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","28241.990433149294","2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","1.3416407864998738"
"2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","58026.62113736971","2495.0","503.0","Home","1.3416407864998738"
"2495.0","503.0","Home","27309.301489086338","2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","1.3416407864998738"
"2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","56869.7974361915","2493.0","513.0","GARY SCIACCA RACING STABLE","5.126402247190518"
"2493.0","513.0","GARY SCIACCA RACING STABLE","62315.464967127664","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","64592.70460187098","2493.0","513.0","MC GAUGHEY RACING STABLES","6.118823416311341"
"2493.0","513.0","MC GAUGHEY RACING STABLES","71576.33296671073","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","30257.59200085016","2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","1.3416407864998738"
"2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","57692.7562196261","2507.0","523.0","HAMLET CONDOMINIUM II","12.657013865837392"
"2507.0","523.0","HAMLET CONDOMINIUM II","64318.72925201569","2495.0","503.0","Home","13.994284547628721"
"2495.0","503.0","Home","28471.098197436168","2502.0","512.0","SACRED HEART ACADEMY","6.841052550594827"
"2502.0","512.0","SACRED HEART ACADEMY","58363.97102352462","2501.0","512.0","INFOTECH PEOPLE INC","0.6"
"2501.0","512.0","INFOTECH PEOPLE INC","64426.742604952546","2495.0","503.0","Home","6.489992295835181"
"2495.0","503.0","Home","27547.35736061303","2496.0","504.0","OGDEN ELEMENTARY SCHOOL","0.848528137423857"
"2496.0","504.0","OGDEN ELEMENTARY SCHOOL","58953.34131626156","2495.0","503.0","Home","0.848528137423857"
"2495.0","503.0","Home","63938.95796166641","2493.0","513.0","GARY SCIACCA RACING STABLE","6.118823416311341"
"2493.0","513.0","GARY SCIACCA RACING STABLE","71230.21260167008","2493.0","513.0","MARK HENNING RACING","0.0"
"2493.0","513.0","MARK HENNING RACING","76323.76071224145","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","29659.725355305476","2496.0","504.0","OGDEN ELEMENTARY SCHOOL","0.848528137423857"
"2496.0","504.0","OGDEN ELEMENTARY SCHOOL","58018.18233209313","2493.0","513.0","MC GAUGHEY RACING STABLES","5.692099788303083"
"2493.0","513.0","MC GAUGHEY RACING STABLES","64365.47370500917","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","29343.618489226872","2497.0","504.0","WOODMERE MIDDLE SCHOOL","1.3416407864998738"
"2498.0","502.0","nan","62728.54816948633","2495.0","503.0","Home","1.8973665961010275"
"2495.0","503.0","Home","68734.86447108453","2493.0","513.0","MC GAUGHEY RACING STABLES","6.118823416311341"
"2493.0","513.0","MC GAUGHEY RACING STABLES","74612.07635913837","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","27238.050457724403","2497.0","504.0","WOODMERE MIDDLE SCHOOL","1.3416407864998738"
"2497.0","504.0","WOODMERE MIDDLE SCHOOL","58301.604694559566","2514.0","508.0","LETS TALK YORKIE","10.478549517943787"
"2514.0","508.0","LETS TALK YORKIE","65230.08384708212","2495.0","503.0","Home","11.788129622633098"
"2495.0","503.0","Home","29203.98502391131","2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","1.3416407864998738"
"2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","58344.33402239093","2495.0","503.0","Home","1.3416407864998738"
"2495.0","503.0","Home","62957.12813814862","2494.0","513.0","DOMINIC GALLUSCIO STABLE","6.029925372672534"
"2494.0","513.0","DOMINIC GALLUSCIO STABLE","68294.73912936579","2493.0","513.0","MC GAUGHEY RACING STABLES","0.6"
"2493.0","513.0","MC GAUGHEY RACING STABLES","75087.1706148944","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","29004.53716854771","2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","1.3416407864998738"
"2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","58083.47685338038","2495.0","503.0","Home","1.3416407864998738"
"2495.0","503.0","Home","61275.680705156825","2493.0","513.0","MARK HENNING RACING","6.118823416311341"
"2493.0","513.0","MARK HENNING RACING","67159.78837964869","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","29359.47782625562","2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","1.3416407864998738"
"2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","58004.89090636966","2495.0","503.0","Home","1.3416407864998738"
"2495.0","503.0","Home","27654.864360242234","2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","1.3416407864998738"
"2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","57742.15566809338","2495.0","503.0","Home","1.3416407864998738"
"2495.0","503.0","Home","61826.2559726811","2493.0","513.0","T A RACING LLC","6.118823416311341"
"2493.0","513.0","T A RACING LLC","68120.98965691627","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","26876.14616089968","2497.0","504.0","WOODMERE MIDDLE SCHOOL","1.3416407864998738"
"2497.0","504.0","WOODMERE MIDDLE SCHOOL","58912.25553609215","2495.0","503.0","Home","1.3416407864998738"
"2495.0","503.0","Home","63818.20046319167","2493.0","513.0","T A RACING LLC","6.118823416311341"
"2493.0","513.0","T A RACING LLC","69345.98297726267","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","28682.435205671372","2496.0","504.0","OGDEN ELEMENTARY SCHOOL","0.848528137423857"
"2496.0","504.0","OGDEN ELEMENTARY SCHOOL","57915.32097900667","2495.0","503.0","Home","0.848528137423857"
"2495.0","503.0","Home","61426.01600240096","2502.0","530.0","YOUNG'S FARM-THE ANNEX","16.735590817177624"
"2502.0","530.0","YOUNG'S FARM-THE ANNEX","67180.05730361627","2495.0","503.0","Home","16.735590817177624"
"2495.0","503.0","Home","28407.551332051262","2497.0","504.0","WOODMERE MIDDLE SCHOOL","1.3416407864998738"
"2497.0","504.0","WOODMERE MIDDLE SCHOOL","56801.0380192253","2495.0","503.0","Home","1.3416407864998738"
"2495.0","503.0","Home","59489.41272706172","2493.0","513.0","MC GAUGHEY RACING STABLES","6.118823416311341"
"2493.0","513.0","MC GAUGHEY RACING STABLES","65496.00923109621","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","27421.82441459732","2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","1.3416407864998738"
"2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","56582.107502055616","2495.0","503.0","Home","1.3416407864998738"
"2495.0","503.0","Home","61095.0995005013","2493.0","513.0","GARY SCIACCA RACING STABLE","6.118823416311341"
"2493.0","513.0","GARY SCIACCA RACING STABLE","67334.30649943324","2493.0","513.0","T A RACING LLC","0.0"
"2493.0","513.0","T A RACING LLC","72865.19930346546","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","27668.85964362176","2496.0","504.0","OGDEN ELEMENTARY SCHOOL","0.848528137423857"
"2496.0","504.0","OGDEN ELEMENTARY SCHOOL","56923.97148713057","2495.0","503.0","Home","0.848528137423857"
"2495.0","503.0","Home","29829.417075531903","2496.0","504.0","OGDEN ELEMENTARY SCHOOL","0.848528137423857"
"2496.0","504.0","OGDEN ELEMENTARY SCHOOL","57606.741291563514","2493.0","513.0","MC GAUGHEY RACING STABLES","5.692099788303083"
"2493.0","513.0","MC GAUGHEY RACING STABLES","64488.25638515095","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","69255.79692530102","2493.0","513.0","MARK HENNING RACING","6.118823416311341"
"2493.0","513.0","MARK HENNING RACING","75872.62857181038","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","25454.03660546677","2526.0","532.0","MANOR PLAINS SCHOOL","25.469982332149346"
"2526.0","532.0","MANOR PLAINS SCHOOL","57907.35249226393","2493.0","513.0","GARY SCIACCA RACING STABLE","22.847319317591726"
"2493.0","513.0","GARY SCIACCA RACING STABLE","66716.74467765812","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","25705.00882063229","2470.0","565.0","NEW YORK MEDICAL COLLEGE","40.11034779205984"
"2470.0","565.0","NEW YORK MEDICAL COLLEGE","56721.13012123234","2495.0","503.0","Home","40.11034779205984"
"2495.0","503.0","Home","63437.198525429965","2493.0","513.0","DOMINIC SCHETTINO RACE","6.118823416311341"
"2493.0","513.0","DOMINIC SCHETTINO RACE","70362.84190204946","2495.0","503.0","Home","6.118823416311341"
"2495.0","503.0","Home","28440.051469334787","2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","1.3416407864998738"
"2496.0","505.0","VALLEY STREAM SOUTH HIGH SCHOOL","57676.09645275258","2512.0","521.0","MORNING DEW LANDSCAPE","13.576450198781712"
"2512.0","521.0","MORNING DEW LANDSCAPE","64321.156042967064","2495.0","503.0","Home","14.855302083767937"
"2495.0","503.0","Home","23558.36222103244","2549.0","541.0","STONY BROOK UNIVERSITY","39.61817764612602"
